Year,(semi-) final,Edition,Jury or Televoting,From country,To country,Points      ,Duplicate
1973,f,1973f,J,Sweden,Germany,6,
1973,f,1973f,J,Sweden,Norway,3,
1973,f,1973f,J,Sweden,Monaco,4,
1973,f,1973f,J,Sweden,Spain,7,
1973,f,1973f,J,Sweden,Switzerland,3,
1973,f,1973f,J,Sweden,Yugoslavia,2,
1973,f,1973f,J,Sweden,Italy,5,
1973,f,1973f,J,Sweden,Luxembourg,8,
1973,f,1973f,J,Sweden,Sweden,0,x
1973,f,1973f,J,Sweden,Netherlands,3,
1973,f,1973f,J,Sweden,Ireland,5,
1973,f,1973f,J,Sweden,United Kingdom,9,
1973,f,1973f,J,Sweden,France,5,
1973,f,1973f,J,Sweden,Israel,6,
1973,f,1973f,J,Netherlands,Finland,5,
1973,f,1973f,J,Netherlands,Belgium,3,
1973,f,1973f,J,Netherlands,Portugal,5,
1973,f,1973f,J,Netherlands,Germany,5,
1973,f,1973f,J,Netherlands,Norway,3,
1973,f,1973f,J,Netherlands,Monaco,5,
1973,f,1973f,J,Netherlands,Spain,10,
1973,f,1973f,J,Netherlands,Switzerland,8,
1973,f,1973f,J,Netherlands,Yugoslavia,4,
1973,f,1973f,J,Netherlands,Italy,4,
1973,f,1973f,J,Netherlands,Luxembourg,9,
1973,f,1973f,J,Netherlands,Sweden,6,
1973,f,1973f,J,Netherlands,Netherlands,0,x
1973,f,1973f,J,Netherlands,Ireland,6,
1973,f,1973f,J,Netherlands,United Kingdom,10,
1973,f,1973f,J,Netherlands,France,5,
1973,f,1973f,J,Netherlands,Israel,6,
1973,f,1973f,J,Ireland,Finland,5,
1973,f,1973f,J,Ireland,Belgium,4,
1973,f,1973f,J,Ireland,Portugal,4,
1973,f,1973f,J,Ireland,Germany,6,
1973,f,1973f,J,Ireland,Norway,3,
1973,f,1973f,J,Ireland,Monaco,6,
1973,f,1973f,J,Ireland,Spain,10,
1973,f,1973f,J,Ireland,Switzerland,7,
1973,f,1973f,J,Ireland,Yugoslavia,5,
1973,f,1973f,J,Ireland,Italy,4,
1973,f,1973f,J,Ireland,Luxembourg,8,
1973,f,1973f,J,Ireland,Sweden,5,
1973,f,1973f,J,Ireland,Netherlands,5,
1973,f,1973f,J,Ireland,Ireland,0,x
1973,f,1973f,J,Ireland,United Kingdom,9,
1973,f,1973f,J,Ireland,France,5,
1973,f,1973f,J,Ireland,Israel,7,
1973,f,1973f,J,United Kingdom,Finland,9,
1973,f,1973f,J,United Kingdom,Belgium,5,
1973,f,1973f,J,United Kingdom,Portugal,5,
1973,f,1973f,J,United Kingdom,Germany,5,
1973,f,1973f,J,United Kingdom,Norway,3,
1973,f,1973f,J,United Kingdom,Monaco,9,
1973,f,1973f,J,United Kingdom,Spain,4,
1973,f,1973f,J,United Kingdom,Switzerland,7,
1973,f,1973f,J,United Kingdom,Yugoslavia,4,
1973,f,1973f,J,United Kingdom,Italy,5,
1973,f,1973f,J,United Kingdom,Luxembourg,10,
1973,f,1973f,J,United Kingdom,Sweden,7,
1973,f,1973f,J,United Kingdom,Netherlands,3,
1973,f,1973f,J,United Kingdom,Ireland,5,
1973,f,1973f,J,United Kingdom,United Kingdom,0,x
1973,f,1973f,J,United Kingdom,France,5,
1973,f,1973f,J,United Kingdom,Israel,5,
1973,f,1973f,J,France,Finland,4,
1973,f,1973f,J,France,Belgium,2,
1973,f,1973f,J,France,Portugal,6,
1973,f,1973f,J,France,Germany,7,
1973,f,1973f,J,France,Norway,6,
1973,f,1973f,J,France,Monaco,5,
1973,f,1973f,J,France,Spain,9,
1973,f,1973f,J,France,Switzerland,2,
1973,f,1973f,J,France,Yugoslavia,4,
1973,f,1973f,J,France,Italy,5,
1973,f,1973f,J,France,Luxembourg,10,
1973,f,1973f,J,France,Sweden,4,
1973,f,1973f,J,France,Netherlands,6,
1973,f,1973f,J,France,Ireland,4,
1973,f,1973f,J,France,United Kingdom,8,
1973,f,1973f,J,France,France,0,x
1973,f,1973f,J,France,Israel,5,
1973,f,1973f,J,Israel,Finland,5,
1973,f,1973f,J,Israel,Belgium,2,
1973,f,1973f,J,Israel,Portugal,5,
1973,f,1973f,J,Israel,Germany,4,
1973,f,1973f,J,Israel,Norway,9,
1973,f,1973f,J,Israel,Monaco,4,
1973,f,1973f,J,Israel,Spain,8,
1973,f,1973f,J,Israel,Switzerland,3,
1973,f,1973f,J,Israel,Yugoslavia,4,
1973,f,1973f,J,Israel,Italy,4,
1973,f,1973f,J,Israel,Luxembourg,8,
1973,f,1973f,J,Israel,Sweden,5,
1973,f,1973f,J,Israel,Netherlands,2,
1973,f,1973f,J,Israel,Ireland,4,
1973,f,1973f,J,Israel,United Kingdom,9,
1973,f,1973f,J,Israel,France,2,
1973,f,1973f,J,Israel,Israel,0,x
1974,f,1974f,J,Finland,Finland,0,x
1974,f,1974f,J,Finland,United Kingdom,1,
1974,f,1974f,J,Finland,Spain,0,
1974,f,1974f,J,Finland,Norway,0,
1974,f,1974f,J,Finland,Greece,0,
1974,f,1974f,J,Finland,Israel,0,
1974,f,1974f,J,Finland,Yugoslavia,1,
1974,f,1974f,J,Finland,Sweden,5,
1974,f,1974f,J,Finland,Luxembourg,0,
1974,f,1974f,J,Finland,Monaco,0,
1974,f,1974f,J,Finland,Belgium,0,
1974,f,1974f,J,Finland,Netherlands,1,
1974,f,1974f,J,Finland,Ireland,0,
1974,f,1974f,J,Finland,Germany,0,
1974,f,1974f,J,Finland,Switzerland,0,
1974,f,1974f,J,Finland,Portugal,0,
1974,f,1974f,J,Finland,Italy,2,
1974,f,1974f,J,United Kingdom,Finland,1,
1974,f,1974f,J,United Kingdom,United Kingdom,0,x
1974,f,1974f,J,United Kingdom,Spain,0,
1974,f,1974f,J,United Kingdom,Norway,0,
1974,f,1974f,J,United Kingdom,Greece,0,
1974,f,1974f,J,United Kingdom,Israel,2,
1974,f,1974f,J,United Kingdom,Yugoslavia,0,
1974,f,1974f,J,United Kingdom,Sweden,0,
1974,f,1974f,J,United Kingdom,Luxembourg,0,
1974,f,1974f,J,United Kingdom,Monaco,0,
1974,f,1974f,J,United Kingdom,Belgium,0,
1974,f,1974f,J,United Kingdom,Netherlands,0,
1974,f,1974f,J,United Kingdom,Ireland,1,
1974,f,1974f,J,United Kingdom,Germany,0,
1974,f,1974f,J,United Kingdom,Switzerland,1,
1974,f,1974f,J,United Kingdom,Portugal,0,
1974,f,1974f,J,United Kingdom,Italy,5,
1974,f,1974f,J,Spain,Finland,0,
1974,f,1974f,J,Spain,United Kingdom,0,
1974,f,1974f,J,Spain,Spain,0,x
1974,f,1974f,J,Spain,Norway,0,
1974,f,1974f,J,Spain,Greece,0,
1974,f,1974f,J,Spain,Israel,0,
1974,f,1974f,J,Spain,Yugoslavia,1,
1974,f,1974f,J,Spain,Sweden,1,
1974,f,1974f,J,Spain,Luxembourg,1,
1974,f,1974f,J,Spain,Monaco,2,
1974,f,1974f,J,Spain,Belgium,0,
1974,f,1974f,J,Spain,Netherlands,0,
1974,f,1974f,J,Spain,Ireland,2,
1974,f,1974f,J,Spain,Germany,0,
1974,f,1974f,J,Spain,Switzerland,0,
1974,f,1974f,J,Spain,Portugal,1,
1974,f,1974f,J,Spain,Italy,2,
1974,f,1974f,J,Norway,Finland,0,
1974,f,1974f,J,Norway,United Kingdom,0,
1974,f,1974f,J,Norway,Spain,2,
1974,f,1974f,J,Norway,Norway,0,x
1974,f,1974f,J,Norway,Greece,0,
1974,f,1974f,J,Norway,Israel,0,
1974,f,1974f,J,Norway,Yugoslavia,0,
1974,f,1974f,J,Norway,Sweden,2,
1974,f,1974f,J,Norway,Luxembourg,0,
1974,f,1974f,J,Norway,Monaco,1,
1974,f,1974f,J,Norway,Belgium,2,
1974,f,1974f,J,Norway,Netherlands,1,
1974,f,1974f,J,Norway,Ireland,2,
1974,f,1974f,J,Norway,Germany,0,
1974,f,1974f,J,Norway,Switzerland,0,
1974,f,1974f,J,Norway,Portugal,0,
1974,f,1974f,J,Norway,Italy,0,
1974,f,1974f,J,Greece,Finland,0,
1974,f,1974f,J,Greece,United Kingdom,1,
1974,f,1974f,J,Greece,Spain,0,
1974,f,1974f,J,Greece,Norway,0,
1974,f,1974f,J,Greece,Greece,0,x
1974,f,1974f,J,Greece,Israel,0,
1974,f,1974f,J,Greece,Yugoslavia,0,
1974,f,1974f,J,Greece,Sweden,0,
1974,f,1974f,J,Greece,Luxembourg,1,
1974,f,1974f,J,Greece,Monaco,0,
1974,f,1974f,J,Greece,Belgium,5,
1974,f,1974f,J,Greece,Netherlands,2,
1974,f,1974f,J,Greece,Ireland,0,
1974,f,1974f,J,Greece,Germany,1,
1974,f,1974f,J,Greece,Switzerland,0,
1974,f,1974f,J,Greece,Portugal,0,
1974,f,1974f,J,Greece,Italy,0,
1974,f,1974f,J,Israel,Finland,2,
1974,f,1974f,J,Israel,United Kingdom,0,
1974,f,1974f,J,Israel,Spain,0,
1974,f,1974f,J,Israel,Norway,0,
1974,f,1974f,J,Israel,Greece,0,
1974,f,1974f,J,Israel,Israel,0,x
1974,f,1974f,J,Israel,Yugoslavia,0,
1974,f,1974f,J,Israel,Sweden,2,
1974,f,1974f,J,Israel,Luxembourg,2,
1974,f,1974f,J,Israel,Monaco,1,
1974,f,1974f,J,Israel,Belgium,0,
1974,f,1974f,J,Israel,Netherlands,1,
1974,f,1974f,J,Israel,Ireland,1,
1974,f,1974f,J,Israel,Germany,0,
1974,f,1974f,J,Israel,Switzerland,0,
1974,f,1974f,J,Israel,Portugal,0,
1974,f,1974f,J,Israel,Italy,1,
1974,f,1974f,J,Yugoslavia,Finland,0,
1974,f,1974f,J,Yugoslavia,United Kingdom,4,
1974,f,1974f,J,Yugoslavia,Spain,0,
1974,f,1974f,J,Yugoslavia,Norway,0,
1974,f,1974f,J,Yugoslavia,Greece,0,
1974,f,1974f,J,Yugoslavia,Israel,0,
1974,f,1974f,J,Yugoslavia,Yugoslavia,0,x
1974,f,1974f,J,Yugoslavia,Sweden,1,
1974,f,1974f,J,Yugoslavia,Luxembourg,2,
1974,f,1974f,J,Yugoslavia,Monaco,0,
1974,f,1974f,J,Yugoslavia,Belgium,0,
1974,f,1974f,J,Yugoslavia,Netherlands,3,
1974,f,1974f,J,Yugoslavia,Ireland,0,
1974,f,1974f,J,Yugoslavia,Germany,0,
1974,f,1974f,J,Yugoslavia,Switzerland,0,
1974,f,1974f,J,Yugoslavia,Portugal,0,
1974,f,1974f,J,Yugoslavia,Italy,0,
1974,f,1974f,J,Sweden,Finland,0,
1974,f,1974f,J,Sweden,United Kingdom,0,
1974,f,1974f,J,Sweden,Spain,0,
1974,f,1974f,J,Sweden,Norway,1,
1974,f,1974f,J,Sweden,Greece,2,
1974,f,1974f,J,Sweden,Israel,1,
1974,f,1974f,J,Sweden,Yugoslavia,0,
1974,f,1974f,J,Sweden,Sweden,0,x
1974,f,1974f,J,Sweden,Luxembourg,0,
1974,f,1974f,J,Sweden,Monaco,1,
1974,f,1974f,J,Sweden,Belgium,0,
1974,f,1974f,J,Sweden,Netherlands,3,
1974,f,1974f,J,Sweden,Ireland,2,
1974,f,1974f,J,Sweden,Germany,0,
1974,f,1974f,J,Sweden,Switzerland,0,
1974,f,1974f,J,Sweden,Portugal,0,
1974,f,1974f,J,Sweden,Italy,0,
1974,f,1974f,J,Luxembourg,Finland,0,
1974,f,1974f,J,Luxembourg,United Kingdom,0,
1974,f,1974f,J,Luxembourg,Spain,1,
1974,f,1974f,J,Luxembourg,Norway,0,
1974,f,1974f,J,Luxembourg,Greece,0,
1974,f,1974f,J,Luxembourg,Israel,0,
1974,f,1974f,J,Luxembourg,Yugoslavia,0,
1974,f,1974f,J,Luxembourg,Sweden,1,
1974,f,1974f,J,Luxembourg,Luxembourg,0,x
1974,f,1974f,J,Luxembourg,Monaco,2,
1974,f,1974f,J,Luxembourg,Belgium,3,
1974,f,1974f,J,Luxembourg,Netherlands,0,
1974,f,1974f,J,Luxembourg,Ireland,2,
1974,f,1974f,J,Luxembourg,Germany,0,
1974,f,1974f,J,Luxembourg,Switzerland,0,
1974,f,1974f,J,Luxembourg,Portugal,0,
1974,f,1974f,J,Luxembourg,Italy,1,
1974,f,1974f,J,Monaco,Finland,0,
1974,f,1974f,J,Monaco,United Kingdom,0,
1974,f,1974f,J,Monaco,Spain,3,
1974,f,1974f,J,Monaco,Norway,1,
1974,f,1974f,J,Monaco,Greece,0,
1974,f,1974f,J,Monaco,Israel,0,
1974,f,1974f,J,Monaco,Yugoslavia,0,
1974,f,1974f,J,Monaco,Sweden,0,
1974,f,1974f,J,Monaco,Luxembourg,1,
1974,f,1974f,J,Monaco,Monaco,0,x
1974,f,1974f,J,Monaco,Belgium,0,
1974,f,1974f,J,Monaco,Netherlands,0,
1974,f,1974f,J,Monaco,Ireland,1,
1974,f,1974f,J,Monaco,Germany,0,
1974,f,1974f,J,Monaco,Switzerland,0,
1974,f,1974f,J,Monaco,Portugal,0,
1974,f,1974f,J,Monaco,Italy,4,
1974,f,1974f,J,Belgium,Finland,0,
1974,f,1974f,J,Belgium,United Kingdom,1,
1974,f,1974f,J,Belgium,Spain,0,
1974,f,1974f,J,Belgium,Norway,1,
1974,f,1974f,J,Belgium,Greece,0,
1974,f,1974f,J,Belgium,Israel,0,
1974,f,1974f,J,Belgium,Yugoslavia,1,
1974,f,1974f,J,Belgium,Sweden,0,
1974,f,1974f,J,Belgium,Luxembourg,1,
1974,f,1974f,J,Belgium,Monaco,2,
1974,f,1974f,J,Belgium,Belgium,0,x
1974,f,1974f,J,Belgium,Netherlands,1,
1974,f,1974f,J,Belgium,Ireland,0,
1974,f,1974f,J,Belgium,Germany,1,
1974,f,1974f,J,Belgium,Switzerland,1,
1974,f,1974f,J,Belgium,Portugal,0,
1974,f,1974f,J,Belgium,Italy,1,
1974,f,1974f,J,Netherlands,Finland,0,
1974,f,1974f,J,Netherlands,United Kingdom,0,
1974,f,1974f,J,Netherlands,Spain,1,
1974,f,1974f,J,Netherlands,Norway,0,
1974,f,1974f,J,Netherlands,Greece,4,
1974,f,1974f,J,Netherlands,Israel,2,
1974,f,1974f,J,Netherlands,Yugoslavia,0,
1974,f,1974f,J,Netherlands,Sweden,3,
1974,f,1974f,J,Netherlands,Luxembourg,0,
1974,f,1974f,J,Netherlands,Monaco,0,
1974,f,1974f,J,Netherlands,Belgium,0,
1974,f,1974f,J,Netherlands,Netherlands,0,x
1974,f,1974f,J,Netherlands,Ireland,0,
1974,f,1974f,J,Netherlands,Germany,0,
1974,f,1974f,J,Netherlands,Switzerland,0,
1974,f,1974f,J,Netherlands,Portugal,0,
1974,f,1974f,J,Netherlands,Italy,0,
1974,f,1974f,J,Ireland,Finland,1,
1974,f,1974f,J,Ireland,United Kingdom,1,
1974,f,1974f,J,Ireland,Spain,0,
1974,f,1974f,J,Ireland,Norway,0,
1974,f,1974f,J,Ireland,Greece,0,
1974,f,1974f,J,Ireland,Israel,1,
1974,f,1974f,J,Ireland,Yugoslavia,0,
1974,f,1974f,J,Ireland,Sweden,1,
1974,f,1974f,J,Ireland,Luxembourg,3,
1974,f,1974f,J,Ireland,Monaco,1,
1974,f,1974f,J,Ireland,Belgium,0,
1974,f,1974f,J,Ireland,Netherlands,1,
1974,f,1974f,J,Ireland,Ireland,0,x
1974,f,1974f,J,Ireland,Germany,0,
1974,f,1974f,J,Ireland,Switzerland,0,
1974,f,1974f,J,Ireland,Portugal,0,
1974,f,1974f,J,Ireland,Italy,1,
1974,f,1974f,J,Germany,Finland,0,
1974,f,1974f,J,Germany,United Kingdom,2,
1974,f,1974f,J,Germany,Spain,1,
1974,f,1974f,J,Germany,Norway,0,
1974,f,1974f,J,Germany,Greece,0,
1974,f,1974f,J,Germany,Israel,0,
1974,f,1974f,J,Germany,Yugoslavia,0,
1974,f,1974f,J,Germany,Sweden,2,
1974,f,1974f,J,Germany,Luxembourg,1,
1974,f,1974f,J,Germany,Monaco,2,
1974,f,1974f,J,Germany,Belgium,0,
1974,f,1974f,J,Germany,Netherlands,1,
1974,f,1974f,J,Germany,Ireland,0,
1974,f,1974f,J,Germany,Germany,0,x
1974,f,1974f,J,Germany,Switzerland,1,
1974,f,1974f,J,Germany,Portugal,0,
1974,f,1974f,J,Germany,Italy,0,
1974,f,1974f,J,Switzerland,Finland,0,
1974,f,1974f,J,Switzerland,United Kingdom,1,
1974,f,1974f,J,Switzerland,Spain,0,
1974,f,1974f,J,Switzerland,Norway,0,
1974,f,1974f,J,Switzerland,Greece,0,
1974,f,1974f,J,Switzerland,Israel,0,
1974,f,1974f,J,Switzerland,Yugoslavia,0,
1974,f,1974f,J,Switzerland,Sweden,5,
1974,f,1974f,J,Switzerland,Luxembourg,0,
1974,f,1974f,J,Switzerland,Monaco,1,
1974,f,1974f,J,Switzerland,Belgium,0,
1974,f,1974f,J,Switzerland,Netherlands,0,
1974,f,1974f,J,Switzerland,Ireland,0,
1974,f,1974f,J,Switzerland,Germany,1,
1974,f,1974f,J,Switzerland,Switzerland,0,x
1974,f,1974f,J,Switzerland,Portugal,2,
1974,f,1974f,J,Switzerland,Italy,0,
1974,f,1974f,J,Portugal,Finland,0,
1974,f,1974f,J,Portugal,United Kingdom,0,
1974,f,1974f,J,Portugal,Spain,2,
1974,f,1974f,J,Portugal,Norway,0,
1974,f,1974f,J,Portugal,Greece,1,
1974,f,1974f,J,Portugal,Israel,2,
1974,f,1974f,J,Portugal,Yugoslavia,1,
1974,f,1974f,J,Portugal,Sweden,1,
1974,f,1974f,J,Portugal,Luxembourg,0,
1974,f,1974f,J,Portugal,Monaco,1,
1974,f,1974f,J,Portugal,Belgium,0,
1974,f,1974f,J,Portugal,Netherlands,1,
1974,f,1974f,J,Portugal,Ireland,0,
1974,f,1974f,J,Portugal,Germany,0,
1974,f,1974f,J,Portugal,Switzerland,0,
1974,f,1974f,J,Portugal,Portugal,0,x
1974,f,1974f,J,Portugal,Italy,1,
1974,f,1974f,J,Italy,Finland,0,
1974,f,1974f,J,Italy,United Kingdom,3,
1974,f,1974f,J,Italy,Spain,0,
1974,f,1974f,J,Italy,Norway,0,
1974,f,1974f,J,Italy,Greece,0,
1974,f,1974f,J,Italy,Israel,3,
1974,f,1974f,J,Italy,Yugoslavia,2,
1974,f,1974f,J,Italy,Sweden,0,
1974,f,1974f,J,Italy,Luxembourg,2,
1974,f,1974f,J,Italy,Monaco,0,
1974,f,1974f,J,Italy,Belgium,0,
1974,f,1974f,J,Italy,Netherlands,0,
1974,f,1974f,J,Italy,Ireland,0,
1974,f,1974f,J,Italy,Germany,0,
1974,f,1974f,J,Italy,Switzerland,0,
1974,f,1974f,J,Italy,Portugal,0,
1974,f,1974f,J,Italy,Italy,0,x
